============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(18.1 MeV) ==> Layer 1( 1.51 mm) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T26696  1 .6180396E+07   1513000E+01 -.1171E+05 -.1744E+06   .9988082  .0135471 -.0468895
T26697  1 .6011996E+07   1513000E+01 -.4655E+06  .2177E+06   .9996177 -.0214411  .0174545
T26698  1 .6332965E+07   1513000E+01  .3112E+06  .1096E+06   .9988301 -.0045992  .0481376
T26699  1 .6124699E+07   1513000E+01  .2318E+05  .4002E+06   .9942267  .0456110  .0971228
T26700  1 .6278236E+07   1513000E+01 -.2178E+06 -.5698E+05   .9982146 -.0364115  .0473479
T26701  1 .5917587E+07   1513000E+01 -.3760E+06  .6120E+05   .9985138 -.0357653 -.0411221
T26702  1 .5345455E+07   1513000E+01  .8171E+06  .2503E+06   .9948364  .1014802  .0015230
T26703  1 .5770823E+07   1513000E+01  .2366E+06 -.1210E+06   .9973790  .0611962 -.0386028
T26704  1 .5742239E+07   1513000E+01  .8552E+05 -.4141E+06   .9971678 -.0485161 -.0574682
T26705  1 .6101268E+07   1513000E+01  .2726E+06  .2662E+06   .9986000 -.0137290  .0510829
T26706  1 .6371747E+07   1513000E+01  .1519E+06  .1620E+06   .9994958  .0053141  .0313042
T26707  1 .5803677E+07   1513000E+01  .3302E+06  .2379E+06   .9969576  .0218086  .0748323
T26708  1 .5934646E+07   1513000E+01 -.2767E+06  .1980E+06   .9955550 -.0844763  .0416422
T26709  1 .5876111E+07   1513000E+01  .7429E+06  .2729E+06   .9956170  .0901930  .0247371
T26710  1 .6626721E+07   1513000E+01  .9072E+06  .4994E+05   .9579185  .2868617  .0101198
T26711  1 .5652314E+07   1513000E+01  .1983E+06 -.1712E+06   .9962975  .0859078  .0033357
T26712  1 .6266655E+07   1513000E+01 -.3578E+05  .1027E+05   .9978499  .0345072  .0557218
T26713  1 .5815415E+07   1513000E+01  .1608E+06  .1356E+06   .9985962  .0529541  .0012053
T26714  1 .6310547E+07   1513000E+01 -.7068E+06  .5465E+05   .9910740 -.1126199  .0713381
T26715  1 .5783625E+07   1513000E+01 -.4952E+05  .1093E+05   .9997526 -.0199724 -.0097933
T26716  1 .6554231E+07   1513000E+01  .1941E+05  .1095E+06   .9995569  .0288967  .0071354
T26717  1 .6558742E+07   1513000E+01  .1305E+05  .3760E+05   .9999426  .0106973 -.0006308
T26718  1 .6109982E+07   1513000E+01 -.7483E+05 -.1817E+06   .9991905 -.0234948 -.0326534
T26719  1 .5963602E+07   1513000E+01  .1829E+06  .1913E+04   .9915329  .1227667 -.0423196
T26720  1 .5677552E+07   1513000E+01  .6418E+06 -.3558E+06   .9964724  .0812145  .0211436
T26721  1 .6078091E+07   1513000E+01 -.2990E+06  .3203E+06   .9972620 -.0488536  .0555134
T26722  1 .6573847E+07   1513000E+01 -.2945E+06 -.1544E+06   .9984113 -.0085586 -.0556929
T26723  1 .6729709E+07   1513000E+01  .2733E+06 -.2393E+06   .9995246  .0177279 -.0252261
T26724  1 .6193322E+07   1513000E+01 -.4594E+05  .2661E+06   .9992223 -.0226227  .0322944
T26725  1 .6182590E+07   1513000E+01 -.1337E+07  .4319E+06   .9903548 -.1270253  .0553354
T26726  1 .5811009E+07   1513000E+01  .4483E+06 -.1973E+06   .9976316  .0164222 -.0667951
T26727  1 .5673361E+07   1513000E+01  .3310E+06 -.2251E+06   .9983873  .0567485  .0015348
T26728  1 .6083485E+07   1513000E+01 -.2362E+06 -.4922E+05   .9988423 -.0272889 -.0396164
T26729  1 .5239159E+07   1513000E+01  .3174E+06  .5327E+06   .9957432  .0921568  .0016058
T26730  1 .6113041E+07   1513000E+01  .5194E+06  .4126E+06   .9969919  .0651599  .0419674
T26731  1 .5936764E+07   1513000E+01 -.3602E+06 -.4636E+05   .9970210 -.0769592 -.0051383
T26732  1 .6379386E+07   1513000E+01 -.5387E+05 -.7659E+04   .9976872 -.0485766  .0475452
T26733  1 .5903812E+07   1513000E+01 -.3639E+06  .7239E+05   .9998268  .0017049 -.0185342
T26734  1 .6127182E+07   1513000E+01 -.2729E+06  .1190E+06   .9979897 -.0632556  .0039113
T26735  1 .5670581E+07   1513000E+01  .2955E+06  .3128E+06   .9939365 -.0231941  .1074815
T26736  1 .6298224E+07   1513000E+01  .3343E+06 -.2508E+06   .9932933  .0702137 -.0918613
T26737  1 .5854384E+07   1513000E+01  .3086E+06 -.1118E+06   .9974900  .0704309 -.0072887
T26738  1 .5703553E+07   1513000E+01  .1629E+06 -.4744E+06   .9981695  .0493753 -.0349241
T26739  1 .6865316E+07   1513000E+01  .2470E+06  .3660E+05   .9993077  .0349938  .0126281
T26740  1 .6145570E+07   1513000E+01 -.1919E+06 -.5149E+06   .9966749 -.0505238 -.0639251
T26741  1 .6483439E+07   1513000E+01 -.2183E+06 -.2325E+06   .9996445 -.0173739  .0202263
T26742  1 .5646596E+07   1513000E+01  .1589E+06  .1809E+06   .9964816  .0640853  .0540138
T26743  1 .6251930E+07   1513000E+01 -.2990E+06 -.3515E+06   .9964333  .0122514 -.0834901
T26744  1 .5572501E+07   1513000E+01 -.7513E+06 -.2341E+06   .9924476 -.1099422 -.0544096
T26745  1 .6368162E+07   1513000E+01  .1342E+06  .2024E+06   .9968162  .0767250 -.0216957
T26746  1 .5775391E+07   1513000E+01 -.2283E+06 -.3519E+05   .9997288 -.0100292 -.0210173
T26747  1 .6067144E+07   1513000E+01 -.1163E+06  .4837E+05   .9999025 -.0063489  .0124411
T26748  1 .5989957E+07   1513000E+01  .3337E+06  .1478E+06   .9973196  .0714136 -.0159277
T26749  1 .5666739E+07   1513000E+01 -.4297E+06  .1047E+06   .9986965 -.0435821 -.0265682
T26750  1 .5397951E+07   1513000E+01 -.8923E+06  .4720E+05   .9931719 -.1164940 -.0062172
T26751  1 .6059762E+07   1513000E+01 -.2069E+05  .7656E+05   .9987762  .0483158  .0105703
T26752  1 .6515324E+07   1513000E+01 -.2975E+06  .1240E+06   .9997146 -.0237026 -.0029807
T26753  1 .5430177E+07   1513000E+01 -.8285E+06 -.2572E+06   .9975776 -.0684576 -.0123472
T26754  1 .6260677E+07   1513000E+01 -.5657E+05 -.6751E+05   .9886475 -.1499372  .0097428
T26755  1 .5864982E+07   1513000E+01 -.8088E+05 -.4776E+06   .9991777  .0002342 -.0405442
T26756  1 .6212523E+07   1513000E+01 -.2316E+06  .8426E+05   .9986392 -.0268772  .0446925
T26757  1 .5948849E+07   1513000E+01 -.5008E+06  .2827E+06   .9973939 -.0685399  .0225341
T26758  1 .5925385E+07   1513000E+01  .1896E+06  .3898E+06   .9978547  .0030567  .0653958
T26759  1 .6139417E+07   1513000E+01  .5212E+06 -.3707E+06   .9925662  .1033026 -.0643503
T26760  1 .7190370E+07   1513000E+01  .1312E+06 -.2366E+06   .9998420 -.0037698 -.0173715
T26761  1 .6082486E+07   1513000E+01  .2020E+07 -.1968E+06   .9709980  .2355185 -.0411560
T26762  1 .5994759E+07   1513000E+01  .2686E+06 -.2621E+06   .9978600  .0336775 -.0560469
T26763  1 .5865964E+07   1513000E+01  .8040E+05  .5264E+06   .9978913  .0197542  .0618288
T26764  1 .5774033E+07   1513000E+01  .6656E+05  .1954E+06   .9999346  .0095442  .0062960
T26765  1 .6304845E+07   1513000E+01 -.1089E+06 -.4003E+06   .9960169 -.0788422 -.0416440
T26766  1 .5737560E+07   1513000E+01 -.1267E+06  .1155E+06   .9996741  .0061477  .0247788
T26767  1 .6040575E+07   1513000E+01  .6620E+05 -.7121E+05   .9995104 -.0175975 -.0258707
T26768  1 .6426604E+07   1513000E+01 -.2378E+06  .7107E+05   .9984361  .0274909  .0486779
T26769  1 .5440159E+07   1513000E+01  .2364E+07 -.2512E+06   .9816672  .1859735 -.0417531
T26770  1 .6108765E+07   1513000E+01  .7005E+04  .6591E+05   .9999676 -.0044846  .0066856
T26771  1 .5711159E+07   1513000E+01  .2819E+06 -.3017E+04   .9974333  .0714998 -.0038302
T26772  1 .6826232E+07   1513000E+01 -.2397E+06 -.2097E+06   .9980529 -.0589206  .0204654
T26773  1 .5867004E+07   1513000E+01 -.5495E+05  .2749E+06   .9975931 -.0588503  .0366688
T26774  1 .6266225E+07   1513000E+01 -.1274E+06  .3069E+06   .9984275 -.0189516  .0527578
T26775  1 .6284578E+07   1513000E+01 -.3410E+06  .1600E+06   .9980681 -.0567633  .0252600
T26776  1 .5907622E+07   1513000E+01 -.5276E+06  .3714E+06   .9921822 -.0515819  .1136392
T26777  1 .6126209E+07   1513000E+01 -.4469E+06  .4813E+05   .9944902 -.0562313 -.0884725
T26778  1 .5817520E+07   1513000E+01  .4286E+05 -.3098E+06   .9988679  .0357208 -.0314147
T26779  1 .6233259E+07   1513000E+01 -.6648E+06  .6283E+06   .9949485 -.0771348  .0642475
T26780  1 .6372801E+07   1513000E+01 -.3074E+06 -.7268E+05   .9998379 -.0164535  .0073085
T26781  1 .5904626E+07   1513000E+01  .1843E+06  .2103E+06   .9967879  .0626229  .0499234
T26782  1 .6353021E+07   1513000E+01  .2763E+06  .3999E+06   .9950834  .0962930  .0231653
T26783  1 .6080732E+07   1513000E+01  .2924E+06  .6835E+06   .9931714  .1057937  .0491763
T26784  1 .5848988E+07   1513000E+01  .3202E+05 -.1890E+06   .9995689 -.0094573 -.0277967
T26785  1 .6223618E+07   1513000E+01  .2392E+06  .5263E+06   .9987105  .0378856  .0337933
T26786  1 .6510426E+07   1513000E+01  .2707E+06  .6931E+05   .9980052  .0623049  .0101840
T26787  1 .5971797E+07   1513000E+01  .1800E+06 -.6393E+06   .9888631  .1292868 -.0737198
T26788  1 .6150819E+07   1513000E+01  .6576E+06 -.7983E+05   .9945772  .1006080  .0263493
T26789  1 .5792976E+07   1513000E+01 -.4877E+05 -.8393E+05   .9999741  .0028556 -.0066135
T26790  1 .6177662E+07   1513000E+01  .6378E+05 -.5849E+06   .9992959 -.0159156 -.0339756
T26791  1 .5704512E+07   1513000E+01 -.4667E+06  .7180E+06   .9962752 -.0781802  .0363809
T26792  1 .5739847E+07   1513000E+01  .9813E+05 -.1960E+06   .9998534 -.0169429 -.0024817
T26793  1 .6068736E+07   1513000E+01 -.4124E+06  .1029E+06   .9970853 -.0731196  .0217802
T26794  1 .5813026E+07   1513000E+01  .5728E+03  .7701E+06   .9929656 -.0509653  .1068731
T26795  1 .6189528E+07   1513000E+01 -.9885E+05  .1175E+05   .9992013 -.0361016 -.0171293
T26796  1 .6266700E+07   1513000E+01 -.5987E+06 -.7382E+05   .9983352 -.0493414 -.0298716
T26797  1 .5662700E+07   1513000E+01 -.2208E+06  .1105E+05   .9987335 -.0470527 -.0178175
T26798  1 .6296459E+07   1513000E+01 -.4477E+06  .1730E+06   .9934685 -.0932710  .0657336
T26799  1 .6514536E+07   1513000E+01 -.1133E+06 -.8376E+05   .9975317 -.0524076 -.0467318
T26800  1 .6646675E+07   1513000E+01 -.9878E+05  .6696E+05   .9998524  .0050319  .0164300
T26801  1 .5895737E+07   1513000E+01  .5220E+06 -.3057E+06   .9997347  .0015109 -.0229821
T26802  1 .5915762E+07   1513000E+01 -.4639E+06  .1098E+06   .9983472 -.0515468  .0254114
T26803  1 .5928747E+07   1513000E+01 -.7431E+06 -.4726E+06   .9849668 -.1661710 -.0471985
T26804  1 .6167880E+07   1513000E+01 -.1120E+07  .9646E+06   .9698688 -.1173813  .2134856
T26805  1 .6014762E+07   1513000E+01  .1678E+06  .4986E+06   .9988015  .0272373  .0406660
T26806  1 .6037684E+07   1513000E+01 -.2877E+06 -.7088E+05   .9966001 -.0823884  .0005505
T26807  1 .5500485E+07   1513000E+01 -.1849E+06 -.1308E+06   .9996705 -.0039437 -.0253658
T26808  1 .6527056E+07   1513000E+01  .1616E+06 -.1275E+05   .9989517  .0369864 -.0269739
T26809  1 .6167060E+07   1513000E+01 -.4566E+06  .3405E+06   .9969010  .0121416  .0777239
T26810  1 .5622223E+07   1513000E+01 -.2804E+06 -.7741E+05   .9998006  .0155417 -.0125369
T26811  1 .6253357E+07   1513000E+01 -.2004E+06 -.1292E+07   .9840050 -.0485874 -.1713870
T26812  1 .5751007E+07   1513000E+01 -.2324E+06  .2119E+05   .9991212 -.0368727  .0199285
T26813  1 .6595290E+07   1513000E+01  .1479E+06  .5412E+05   .9992077  .0395652 -.0043074
T26814  1 .5930145E+07   1513000E+01 -.2192E+06 -.8338E+05   .9980713  .0060207 -.0617847
T26815  1 .5635984E+07   1513000E+01  .4355E+06  .4550E+06   .9994328  .0155913  .0298483
T26816  1 .6619716E+07   1513000E+01  .8852E+05  .7218E+06   .9986552 -.0246241  .0456225
T26817  1 .6699175E+07   1513000E+01 -.1149E+06 -.3671E+06   .9984510 -.0438601 -.0342334
T26818  1 .6337763E+07   1513000E+01 -.1675E+06 -.1857E+06   .9993317  .0218405 -.0293118
T26819  1 .6012939E+07   1513000E+01  .5075E+05 -.1512E+06   .9965038  .0343414 -.0761637
T26820  1 .6749052E+07   1513000E+01 -.1506E+06  .4145E+06   .9999845 -.0046553 -.0030548
T26821  1 .6483866E+07   1513000E+01  .6724E+06 -.4794E+06   .9971743 -.0735515  .0152816
T26822  1 .6414111E+07   1513000E+01 -.5197E+06  .2906E+04   .9994357 -.0240647 -.0234350
T26823  1 .6099341E+07   1513000E+01 -.1373E+06 -.6874E+06   .9960251 -.0053907 -.0889102
T26824  1 .5972605E+07   1513000E+01  .9355E+06 -.4957E+06   .9800577  .1832506 -.0768517
T26825  1 .6033081E+07   1513000E+01  .3287E+06  .1350E+06   .9992157  .0208459  .0336669
T26826  1 .6360793E+07   1513000E+01 -.1508E+06 -.2993E+05   .9969266  .0079936 -.0779319
T26827  1 .6290263E+07   1513000E+01 -.3608E+06  .5628E+05   .9923577 -.0850908  .0893629
T26828  1 .6030705E+07   1513000E+01  .7502E+06  .5904E+06   .9969420  .0533065  .0571406
T26829  1 .5753076E+07   1513000E+01 -.1951E+06 -.8745E+05   .9984112 -.0550044 -.0122271
T26830  1 .5843675E+07   1513000E+01 -.3660E+05  .3705E+06   .9923864 -.0748296  .0978253
T26831  1 .5928153E+07   1513000E+01 -.3900E+06 -.1616E+06   .9963647 -.0850526  .0048376
T26832  1 .5812734E+07   1513000E+01 -.3755E+06  .6009E+06   .9953787 -.0958436 -.0059440
T26833  1 .5697923E+07   1513000E+01  .3435E+06 -.1718E+06   .9935613  .1127541 -.0110682
T26834  1 .6215758E+07   1513000E+01  .2259E+06  .1620E+06   .9979453  .0638775  .0049907
T26835  1 .6105375E+07   1513000E+01  .1076E+06 -.5139E+06   .9940672  .0876437 -.0644125
T26836  1 .6526310E+07   1513000E+01  .3614E+06  .3047E+05   .9985172  .0544188  .0014260
T26837  1 .6413303E+07   1513000E+01  .1456E+06 -.1895E+06   .9993159  .0244334 -.0277612
T26838  1 .6150903E+07   1513000E+01  .3653E+06  .1316E+06   .9969814  .0657875  .0412323
T26839  1 .6423338E+07   1513000E+01 -.8710E+04 -.3629E+05   .9995049 -.0164694 -.0268097
T26840  1 .6283941E+07   1513000E+01 -.2551E+06 -.5894E+06   .9904041 -.0780485 -.1140535
T26841  1 .6600139E+07   1513000E+01  .1818E+05  .6413E+06   .9986321  .0512691 -.0102624
T26842  1 .6239018E+07   1513000E+01  .8289E+06  .5573E+04   .9908423  .1301933  .0357948
T26843  1 .5735661E+07   1513000E+01  .2819E+06 -.6116E+06   .9906448  .0518600 -.1262277
T26844  1 .6183079E+07   1513000E+01  .3492E+06 -.3670E+06   .9922566  .0209549 -.1224246
T26845  1 .5820030E+07   1513000E+01 -.6485E+05  .1593E+06   .9972637 -.0650298  .0351615
T26846  1 .6602865E+07   1513000E+01  .5084E+06 -.2111E+05   .9971900  .0741386 -.0107527
T26847  1 .6022544E+07   1513000E+01  .9256E+05  .1622E+06   .9999100 -.0128550  .0038483
T26848  1 .5578030E+07   1513000E+01 -.4605E+06 -.5526E+06   .9876671 -.1190280 -.1017156
T26849  1 .6377516E+07   1513000E+01 -.3420E+06  .4981E+05   .9970958 -.0750200 -.0131140
T26850  1 .5948253E+07   1513000E+01 -.4786E+05 -.4298E+06   .9951386 -.0211310 -.0961908
T26851  1 .5162837E+07   1513000E+01 -.1850E+06  .2171E+06   .9996005 -.0090276  .0267847
T26852  1 .5691828E+07   1513000E+01 -.4326E+06  .2025E+06   .9933188 -.1136849  .0198383
T26853  1 .6612372E+07   1513000E+01  .8172E+05  .7946E+05   .9984121  .0071927  .0558711
T26854  1 .6145287E+07   1513000E+01 -.1361E+06  .6806E+05   .9996608 -.0248877  .0076765
T26855  1 .6913891E+07   1513000E+01  .5328E+06  .6379E+05   .9985141  .0537356  .0090547
T26856  1 .6256826E+07   1513000E+01  .1905E+05  .3442E+06   .9988785 -.0466936 -.0078432
T26857  1 .6094396E+07   1513000E+01 -.7256E+05 -.5545E+06   .9956782 -.0014920 -.0928582
T26858  1 .6035840E+07   1513000E+01 -.6855E+05 -.3947E+06   .9957140  .0529383 -.0758365
T26859  1 .6644343E+07   1513000E+01  .4091E+06  .1464E+05   .9987033  .0284169  .0422405
T26860  1 .6516332E+07   1513000E+01 -.2160E+06  .6389E+05   .9983292  .0272960  .0509285
T26861  1 .6237628E+07   1513000E+01 -.2241E+04 -.6738E+06   .9935033 -.0582917 -.0977413
T26862  1 .6048496E+07   1513000E+01 -.3070E+06  .3991E+06   .9988895 -.0306080  .0358192
T26863  1 .6524181E+07   1513000E+01 -.5738E+05  .5284E+06   .9976718  .0084425  .0676728
T26864  1 .6149099E+07   1513000E+01  .2616E+05  .2445E+06   .9999744  .0019164  .0068939
T26865  1 .6090883E+07   1513000E+01  .2839E+05  .7440E+06   .9986680 -.0325638  .0400228
T26866  1 .5926940E+07   1513000E+01 -.2720E+05 -.4225E+06   .9967257 -.0221175 -.0777732
T26867  1 .6144830E+07   1513000E+01 -.3117E+06  .6431E+06   .9975208 -.0357450  .0606173
T26868  1 .6188957E+07   1513000E+01 -.3193E+06  .1391E+05   .9995317 -.0296930  .0073979
T26869  1 .6578842E+07   1513000E+01 -.4644E+06  .3448E+06   .9935405 -.0543030  .0996420
T26870  1 .6241381E+07   1513000E+01 -.1329E+06  .4971E+06   .9997566 -.0069633  .0209324
T26871  1 .5811773E+07   1513000E+01  .6224E+06 -.7889E+05   .9995066  .0298918  .0096424
T26872  1 .5938606E+07   1513000E+01  .4072E+06 -.3428E+06   .9965578  .0658223 -.0503991
T26873  1 .6159795E+07   1513000E+01  .4049E+06  .3923E+05   .9965134  .0728598 -.0406502
T26874  1 .5846848E+07   1513000E+01  .2725E+06  .4622E+06   .9988819  .0184857  .0435119
T26875  1 .5962057E+07   1513000E+01 -.1822E+06 -.5170E+05   .9986024 -.0426933 -.0311525
T26876  1 .6049348E+07   1513000E+01 -.1629E+06 -.6104E+06   .9935301  .0453543 -.1041194
T26877  1 .6164937E+07   1513000E+01  .5232E+06 -.5261E+06   .9989456  .0302820 -.0345059
T26878  1 .6404613E+07   1513000E+01 -.1540E+06  .6965E+05   .9994251  .0055679  .0334437
T26879  1 .6014887E+07   1513000E+01 -.2646E+06  .5450E+05   .9992477 -.0374685 -.0100023
T26880  1 .6135509E+07   1513000E+01 -.1468E+06 -.3816E+06   .9999006 -.0105923 -.0093083
T26881  1 .5639699E+07   1513000E+01  .2478E+06  .8756E+06   .9931666  .0158385  .1156254
T26882  1 .5982134E+07   1513000E+01  .1749E+06  .2528E+06   .9983278 -.0108963  .0567710
T26883  1 .6020921E+07   1513000E+01 -.1973E+06 -.6193E+05   .9991817 -.0077994 -.0396887
T26884  1 .5945840E+07   1513000E+01  .4587E+06  .1352E+06   .9991159  .0387777  .0162397
T26885  1 .5750722E+07   1513000E+01 -.3665E+06  .3454E+06   .9952678 -.0574229  .0783874
T26886  1 .5891781E+07   1513000E+01 -.1425E+06 -.1192E+06   .9985797  .0501979  .0178560
T26887  1 .6249246E+07   1513000E+01  .1176E+06 -.5127E+05   .9984887  .0043450 -.0547849
T26888  1 .6043692E+07   1513000E+01  .5307E+06 -.3884E+06   .9997766  .0050188 -.0205321
T26889  1 .6356548E+07   1513000E+01  .7631E+04 -.5965E+05   .9995191  .0303957 -.0061319
T26890  1 .6206619E+07   1513000E+01  .9197E+05 -.1657E+06   .9989486  .0174166 -.0424078
T26891  1 .6229393E+07   1513000E+01 -.6859E+06 -.3019E+06   .9977660 -.0568684 -.0350563
T26892  1 .6372143E+07   1513000E+01 -.8781E+06  .3673E+05   .9942907 -.1066946  .0014944
T26893  1 .6169888E+07   1513000E+01  .8416E+06  .6010E+05   .9906384  .1252813 -.0542236
T26894  1 .6126260E+07   1513000E+01 -.4352E+06  .1359E+06   .9992724 -.0338855  .0175054
T26895  1 .6001993E+07   1513000E+01  .1847E+06 -.4055E+06   .9992534  .0250051 -.0294509
T26896  1 .6385973E+07   1513000E+01  .2951E+06 -.8623E+06   .9933873  .0857805 -.0763111
T26897  1 .5835105E+07   1513000E+01  .2101E+05 -.2783E+06   .9997617  .0004826  .0218262
T26898  1 .6144732E+07   1513000E+01  .2861E+06  .2764E+06   .9991349  .0250043 -.0332299
T26899  1 .6856722E+07   1513000E+01  .7046E+06  .2458E+06   .9902540  .1233006  .0647603
T26900  1 .5909418E+07   1513000E+01 -.2492E+06 -.3256E+05   .9954423 -.0868789  .0393272
T26901  1 .5900683E+07   1513000E+01  .2591E+06  .2130E+06   .9992906  .0341642  .0158475
T26902  1 .6048438E+07   1513000E+01 -.1811E+06  .2467E+06   .9944150 -.1013320  .0295066
T26903  1 .5700096E+07   1513000E+01 -.2125E+04 -.1388E+06   .9997452  .0021205  .0224712
T26904  1 .6298138E+07   1513000E+01 -.1176E+06 -.2627E+03   .9990979 -.0403204 -.0133286
T26905  1 .6010438E+07   1513000E+01 -.1692E+05 -.3201E+06   .9997944 -.0168897 -.0112165
T26906  1 .5787925E+07   1513000E+01  .3393E+06  .1130E+07   .9863300  .0518393  .1564155
T26907  1 .6176370E+07   1513000E+01 -.1990E+06  .5745E+06   .9935363 -.0922294  .0661767
T26908  1 .6409562E+07   1513000E+01  .7971E+06  .5784E+04   .9906813  .1290870  .0434412
T26909  1 .5795530E+07   1513000E+01  .7022E+06  .9911E+05   .9985947  .0327089  .0416987
T26910  1 .5786930E+07   1513000E+01 -.1057E+06 -.2262E+06   .9948832 -.0216711 -.0986799
T26911  1 .6071835E+07   1513000E+01 -.5964E+06  .7254E+06   .9978303 -.0477480  .0453292
T26912  1 .5777751E+07   1513000E+01  .7317E+05 -.2057E+06   .9998502 -.0139809  .0102029
T26913  1 .5591929E+07   1513000E+01 -.5925E+06  .1055E+07   .9909876 -.0144623  .1331710
T26914  1 .6032111E+07   1513000E+01 -.4047E+05  .2078E+06   .9978648  .0653086 -.0008046
T26915  1 .6168728E+07   1513000E+01  .3663E+05 -.2166E+06   .9988084 -.0270440  .0406262
T26916  1 .5978299E+07   1513000E+01 -.1891E+06  .3335E+04   .9995514 -.0074143  .0290163
T26917  1 .6241042E+07   1513000E+01 -.4294E+06  .4793E+05   .9991484 -.0357869 -.0205361
T26918  1 .6582954E+07   1513000E+01 -.1640E+06 -.4383E+06   .9953905 -.0306087 -.0908896
T26919  1 .6548298E+07   1513000E+01  .3297E+06  .2655E+06   .9983848  .0512288  .0245638
T26920  1 .6511721E+07   1513000E+01  .2014E+05  .9342E+05   .9999480 -.0094944 -.0037231
T26921  1 .5799521E+07   1513000E+01  .1195E+06 -.1001E+07   .9836575  .0022894 -.1800350
T26922  1 .6456121E+07   1513000E+01 -.1992E+06 -.3707E+06   .9995261 -.0097918 -.0291837
T26923  1 .5920490E+07   1513000E+01 -.5405E+06  .7494E+05   .9967249 -.0777223 -.0223318
T26924  1 .6161018E+07   1513000E+01 -.6243E+05  .8807E+05   .9981083 -.0435888  .0433563
T26925  1 .6144713E+07   1513000E+01  .1405E+06 -.1999E+06   .9978051  .0058624 -.0659594
T26926  1 .6060294E+07   1513000E+01  .4316E+06 -.3222E+06   .9983121  .0119599 -.0568326
T26927  1 .5891957E+07   1513000E+01 -.5277E+05  .1546E+06   .9997399 -.0076539 -.0214838
T26928  1 .5648303E+07   1513000E+01  .5900E+05  .2074E+06   .9997149  .0193690  .0139618
T26929  1 .6246277E+07   1513000E+01 -.4035E+06 -.4570E+06   .9967052 -.0491393 -.0645294
