============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(18.1 MeV) ==> Layer 1( 1.48 mm) ========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 7995  1 .6304044E+07   1488000E+01 -.2052E+06 -.2336E+06   .9990973 -.0240578 -.0350112
T 7996  1 .6136722E+07   1488000E+01  .5902E+06  .2243E+06   .9994896  .0317669  .0033689
T 7997  1 .6085351E+07   1488000E+01  .5255E+06  .6463E+06   .9938589  .0764388  .0800102
T 7998  1 .5931018E+07   1488000E+01  .4632E+06 -.7568E+06   .9946769  .0620767 -.0822453
T 7999  1 .6613155E+07   1488000E+01 -.1871E+06 -.2385E+06   .9996835 -.0199944 -.0152681
T 8000  1 .6010377E+07   1488000E+01  .4815E+06  .8975E+05   .9980078  .0629063 -.0048096
T 8001  1 .6344416E+07   1488000E+01  .6055E+06  .1151E+06   .9963953  .0845701 -.0066526
T 8002  1 .6285154E+07   1488000E+01  .7172E+05  .5303E+06   .9881871 -.0221356  .1516453
T 8003  1 .6738156E+07   1488000E+01  .1919E+06  .5178E+06   .9974799  .0072138  .0705820
T 8004  1 .6896576E+07   1488000E+01 -.7086E+05 -.1773E+05   .9996736  .0253531  .0031347
T 8005  1 .6400292E+07   1488000E+01 -.5618E+06  .2003E+06   .9953093 -.0731029  .0633662
T 8006  1 .6467134E+07   1488000E+01 -.5038E+06  .1332E+06   .9991722 -.0172342  .0368499
T 8007  1 .6541234E+07   1488000E+01  .5683E+05  .1011E+07   .9971003 -.0213786  .0730340
T 8008  1 .6048997E+07   1488000E+01  .2139E+06 -.7256E+06   .9919836  .0301314 -.1227218
T 8009  1 .6667397E+07   1488000E+01  .1799E+06  .4396E+06   .9899603 -.0039640  .1412904
T 8010  1 .6107900E+07   1488000E+01  .1438E+06 -.8891E+05   .9996962  .0226344 -.0097595
T 8011  1 .6020258E+07   1488000E+01  .4967E+06 -.2428E+06   .9866643  .0987073 -.1294235
T 8012  1 .6627398E+07   1488000E+01 -.2785E+06 -.3819E+06   .9989266 -.0214021 -.0410803
T 8013  1 .5445085E+07   1488000E+01 -.3223E+06  .2813E+06   .9946225 -.1027435 -.0130369
T 8014  1 .6193400E+07   1488000E+01  .7225E+06  .3846E+06   .9859278  .1671597 -.0020194
T 8015  1 .6925122E+07   1488000E+01  .7481E+06  .4366E+06   .9921775  .1021276  .0717899
T 8016  1 .6293818E+07   1488000E+01  .8321E+06  .6486E+04   .9877754  .1549176 -.0173306
T 8017  1 .6356072E+07   1488000E+01  .6486E+05 -.2933E+03   .9997267 -.0106921 -.0207907
T 8018  1 .6542056E+07   1488000E+01  .4561E+06 -.4256E+06   .9951296  .0912033 -.0374049
T 8019  1 .6126333E+07   1488000E+01  .5448E+05 -.1839E+06   .9994806 -.0045547  .0319025
T 8020  1 .6314095E+07   1488000E+01 -.4171E+06  .7886E+05   .9949095 -.0970988  .0269607
T 8021  1 .6262614E+07   1488000E+01 -.1144E+06 -.2452E+06   .9990829  .0004371 -.0428166
T 8022  1 .6238510E+07   1488000E+01  .5699E+05  .1181E+06   .9993849  .0239510 -.0256175
T 8023  1 .6383788E+07   1488000E+01 -.7769E+04 -.3446E+06   .9941188 -.0834687 -.0689991
T 8024  1 .6012424E+07   1488000E+01 -.5180E+06  .7721E+05   .9938257 -.1107272 -.0070658
T 8025  1 .6232521E+07   1488000E+01 -.9584E+05 -.3364E+06   .9982853 -.0027798 -.0584696
T 8026  1 .6827430E+07   1488000E+01  .1648E+06 -.6683E+04   .9992986  .0343138 -.0149960
T 8027  1 .6218359E+07   1488000E+01 -.1520E+06 -.2268E+06   .9967180 -.0128664 -.0799231
T 8028  1 .6276518E+07   1488000E+01 -.2662E+06  .2484E+06   .9958192 -.0021402  .0913212
T 8029  1 .6594250E+07   1488000E+01  .8316E+05 -.7841E+05   .9981467 -.0576420 -.0195082
T 8030  1 .6019631E+07   1488000E+01  .2468E+05  .4477E+01   .9994918  .0189568 -.0256291
T 8031  1 .6855124E+07   1488000E+01  .6555E+06  .1982E+06   .9975512  .0376860  .0589191
T 8032  1 .6517440E+07   1488000E+01 -.2105E+06  .1090E+06   .9955410 -.0811643  .0480682
T 8033  1 .5951626E+07   1488000E+01  .8151E+05 -.1545E+06   .9997220 -.0103362 -.0211934
T 8034  1 .5866837E+07   1488000E+01  .2940E+06 -.3926E+06   .9997027  .0103648 -.0220701
T 8035  1 .6272741E+07   1488000E+01  .1779E+06 -.2352E+06   .9993556  .0250963 -.0256623
T 8036  1 .6685288E+07   1488000E+01  .7360E+06  .5399E+06   .9963344  .0726976  .0450879
T 8037  1 .5913567E+07   1488000E+01 -.3017E+06  .5122E+06   .9970212 -.0303348  .0709118
T 8038  1 .6722233E+07   1488000E+01 -.2682E+06  .5513E+06   .9991481 -.0288846  .0294741
T 8039  1 .6284459E+07   1488000E+01 -.4099E+06  .8278E+06   .9871363 -.0737236  .1418687
T 8040  1 .6722475E+07   1488000E+01 -.5155E+05 -.3259E+05   .9996040  .0212426  .0184551
T 8041  1 .6000930E+07   1488000E+01 -.9849E+05 -.3156E+06   .9999677  .0076508 -.0024703
T 8042  1 .6116400E+07   1488000E+01 -.3606E+06 -.1273E+06   .9931618 -.1128643  .0298561
T 8043  1 .6133867E+07   1488000E+01 -.1069E+06  .8169E+06   .9927031 -.0669954  .1002601
T 8044  1 .6492561E+07   1488000E+01 -.1502E+06  .3637E+05   .9988433 -.0410157  .0250953
T 8045  1 .6056883E+07   1488000E+01 -.7853E+06 -.5661E+06   .9899994 -.1390164 -.0239920
T 8046  1 .6647843E+07   1488000E+01 -.2772E+06  .2666E+06   .9978215 -.0659572  .0013997
T 8047  1 .6916306E+07   1488000E+01  .5065E+04 -.2469E+06   .9992778  .0335673 -.0178068
T 8048  1 .6345125E+07   1488000E+01  .3553E+06 -.3392E+06   .9963165  .0631903 -.0579692
T 8049  1 .6305085E+07   1488000E+01  .1380E+05  .4452E+05   .9984120  .0320644 -.0463175
T 8050  1 .6223194E+07   1488000E+01  .1388E+04  .1244E+07   .9962273 -.0347324  .0795289
T 8051  1 .6368357E+07   1488000E+01  .8317E+06 -.6220E+06   .9933233  .1030607 -.0518395
T 8052  1 .5695965E+07   1488000E+01  .1681E+06  .1826E+06   .9994920 -.0192702  .0253869
T 8053  1 .6739457E+07   1488000E+01 -.7776E+06 -.1901E+06   .9924511 -.1186405 -.0310681
T 8054  1 .6444737E+07   1488000E+01 -.1373E+06  .9885E+05   .9996274 -.0177166  .0207658
T 8055  1 .6600478E+07   1488000E+01  .2474E+06 -.2462E+06   .9964997  .0422453 -.0721368
T 8056  1 .6507363E+07   1488000E+01 -.1651E+06  .3600E+06   .9996979 -.0109802  .0219912
T 8057  1 .6432555E+07   1488000E+01 -.4558E+06  .3054E+06   .9947047 -.0825707  .0611932
T 8058  1 .6486737E+07   1488000E+01 -.9950E+05  .1214E+06   .9989914  .0126275  .0430893
T 8059  1 .6199823E+07   1488000E+01 -.2960E+06 -.3517E+06   .9992695  .0000490 -.0382159
T 8060  1 .6930908E+07   1488000E+01 -.2732E+06  .2665E+06   .9979269 -.0505484  .0398334
T 8061  1 .6466832E+07   1488000E+01 -.1472E+06 -.1742E+06   .9993854 -.0129101  .0325913
T 8062  1 .6979266E+07   1488000E+01  .4573E+06  .4605E+06   .9982844  .0190406  .0553688
T 8063  1 .6214911E+07   1488000E+01  .4735E+05  .6228E+05   .9991946  .0284170  .0283290
T 8064  1 .5910114E+07   1488000E+01  .6964E+05 -.1051E+06   .9997246  .0230057 -.0046263
T 8065  1 .6767826E+07   1488000E+01 -.1767E+06 -.3374E+05   .9987208 -.0502474 -.0056482
T 8066  1 .6352486E+07   1488000E+01 -.2998E+06  .9382E+05   .9979183 -.0643798  .0037849
T 8067  1 .6422797E+07   1488000E+01  .5035E+06 -.6853E+06   .9977025  .0328101 -.0592730
T 8068  1 .6603451E+07   1488000E+01  .7125E+06 -.1076E+07   .9902364  .0892138 -.1071106
T 8069  1 .6327799E+07   1488000E+01  .1596E+06 -.8803E+05   .9941837  .0219582 -.1054357
T 8070  1 .5854847E+07   1488000E+01  .3169E+06  .1563E+06   .9990152  .0111667  .0429402
T 8071  1 .6128188E+07   1488000E+01 -.6090E+06  .2043E+06   .9978681 -.0611041  .0229228
T 8072  1 .6517012E+07   1488000E+01  .3561E+06 -.6979E+06   .9953151 -.0311900 -.0915156
T 8073  1 .6025688E+07   1488000E+01  .4384E+05  .7099E+06   .9966268  .0306277  .0761374
T 8074  1 .7201693E+07   1488000E+01 -.2135E+06 -.1199E+06   .9998837  .0142668  .0053927
T 8075  1 .6667244E+07   1488000E+01  .6002E+06 -.8122E+05   .9998473  .0159290  .0071808
T 8076  1 .6594411E+07   1488000E+01 -.1630E+06 -.4440E+06   .9970098 -.0355681 -.0686035
T 8077  1 .6051291E+07   1488000E+01  .8715E+06 -.2058E+06   .9977391  .0662376 -.0113679
T 8078  1 .5957046E+07   1488000E+01 -.2095E+06 -.3773E+06   .9983595  .0073301 -.0567856
T 8079  1 .6413703E+07   1488000E+01  .1517E+06 -.8444E+05   .9980921  .0398938 -.0471247
T 8080  1 .6231238E+07   1488000E+01 -.2653E+06  .2988E+06   .9994698 -.0043275  .0322715
T 8081  1 .6736326E+07   1488000E+01  .4095E+06 -.5924E+06   .9874925  .1086717 -.1142320
T 8082  1 .6628594E+07   1488000E+01 -.2566E+06 -.4477E+06   .9981753 -.0353321 -.0489671
T 8083  1 .6113874E+07   1488000E+01 -.6803E+05  .3078E+06   .9977209 -.0278149  .0614757
T 8084  1 .6290365E+07   1488000E+01 -.7516E+05 -.7921E+05   .9999675  .0072768  .0034638
T 8085  1 .6607460E+07   1488000E+01  .1278E+06  .1774E+06   .9882047  .1351126 -.0720837
T 8086  1 .6719394E+07   1488000E+01 -.6365E+06 -.9776E+05   .9979878 -.0585978 -.0242204
T 8087  1 .6024114E+07   1488000E+01 -.2191E+06 -.3929E+05   .9994579 -.0272479 -.0184777
T 8088  1 .6543648E+07   1488000E+01  .7916E+05 -.2218E+06   .9992194 -.0321999 -.0228863
T 8089  1 .6825598E+07   1488000E+01  .5242E+06 -.4518E+06   .9960714  .0145586 -.0873485
T 8090  1 .5992722E+07   1488000E+01 -.8130E+06  .1516E+06   .9990748 -.0352332  .0246617
T 8091  1 .6267900E+07   1488000E+01 -.1349E+06  .9889E+05   .9990690 -.0120798  .0414149
T 8092  1 .6577387E+07   1488000E+01 -.1566E+07 -.1176E+07   .9835275 -.1461149 -.1064152
T 8093  1 .5994087E+07   1488000E+01 -.4726E+06 -.1149E+06   .9980773 -.0384998 -.0485743
T 8094  1 .6146013E+07   1488000E+01 -.3072E+06 -.2258E+06   .9993548 -.0082874  .0349473
T 8095  1 .6198376E+07   1488000E+01  .1705E+06 -.7884E+05   .9953018  .0928478 -.0274533
T 8096  1 .6390424E+07   1488000E+01 -.1340E+06 -.4480E+06   .9994756 -.0078448 -.0314175
T 8097  1 .6608279E+07   1488000E+01  .1101E+07  .4272E+05   .9818632  .1854973  .0391831
T 8098  1 .5595077E+07   1488000E+01  .2980E+06  .1565E+06   .9991806  .0403247 -.0034707
T 8099  1 .6113551E+07   1488000E+01  .7649E+04  .1216E+06   .9994200  .0271264  .0205859
T 8100  1 .6977525E+07   1488000E+01  .2901E+06 -.1242E+06   .9977980  .0392085 -.0534963
T 8101  1 .6424612E+07   1488000E+01  .3460E+06 -.2417E+06   .9926533  .0937762 -.0764561
T 8102  1 .6022133E+07   1488000E+01  .1917E+04  .8396E+05   .9997957  .0116880 -.0164922
T 8103  1 .6926463E+07   1488000E+01 -.7333E+05 -.4062E+06   .9978213 -.0186458 -.0632848
T 8104  1 .6680577E+07   1488000E+01 -.3275E+06 -.4999E+05   .9933826 -.1147029 -.0058454
T 8105  1 .6512032E+07   1488000E+01 -.1050E+06  .9181E+05   .9998820 -.0089407  .0124884
T 8106  1 .6175451E+07   1488000E+01 -.1909E+06 -.2395E+06   .9987738  .0084642 -.0487778
T 8107  1 .6547438E+07   1488000E+01 -.9165E+04  .3484E+06   .9986061 -.0224046  .0477894
T 8108  1 .6029923E+07   1488000E+01 -.1891E+06 -.1333E+05   .9823561 -.1409682  .1229001
T 8109  1 .5909180E+07   1488000E+01 -.4196E+06 -.3705E+06   .9969783 -.0481841 -.0609304
T 8110  1 .5681016E+07   1488000E+01  .6654E+06  .2530E+06   .9978399  .0511306  .0412465
T 8111  1 .6588196E+07   1488000E+01  .6517E+06  .1426E+07   .9847456  .0665439  .1607732
T 8112  1 .6167695E+07   1488000E+01 -.3639E+06  .3141E+06   .9997056 -.0183023  .0159295
T 8113  1 .7044983E+07   1488000E+01 -.2149E+06 -.6611E+06   .9910494 -.1198337 -.0588304
T 8114  1 .6589411E+07   1488000E+01  .7307E+06 -.1025E+06   .9847983  .1461862 -.0938189
T 8115  1 .6511529E+07   1488000E+01  .2374E+06  .2306E+06   .9993022  .0215603  .0305014
T 8116  1 .6657710E+07   1488000E+01 -.7520E+05  .3873E+06   .9989123  .0285685  .0368514
T 8117  1 .6458448E+07   1488000E+01 -.1436E+06  .1821E+06   .9999923 -.0004324 -.0039053
T 8118  1 .6860174E+07   1488000E+01  .1418E+06  .8382E+05   .9997634  .0195209  .0096007
T 8119  1 .6643818E+07   1488000E+01 -.2047E+06  .4239E+05   .9999666  .0015083  .0080297
T 8120  1 .6109952E+07   1488000E+01  .3320E+06  .5522E+06   .9963035  .0275760  .0813560
T 8121  1 .6464706E+07   1488000E+01 -.1987E+06  .8089E+05   .9983665  .0221955 -.0526463
T 8122  1 .6713519E+07   1488000E+01 -.3711E+06  .4405E+06   .9983137 -.0417884  .0402924
T 8123  1 .6362131E+07   1488000E+01  .6802E+06  .4696E+06   .9934442  .0929298  .0665779
T 8124  1 .6828006E+07   1488000E+01 -.6940E+06 -.2169E+06   .9978940 -.0468346 -.0448786
T 8125  1 .6982667E+07   1488000E+01  .9785E+05 -.4542E+06   .9974077 -.0381472 -.0610131
T 8126  1 .6495307E+07   1488000E+01 -.4723E+06  .3634E+06   .9986393 -.0491805  .0173428
T 8127  1 .6822767E+07   1488000E+01 -.8542E+05  .1538E+06   .9997124 -.0095221  .0220104
T 8128  1 .6680390E+07   1488000E+01  .2043E+06 -.7156E+05   .9995661  .0194049 -.0221587
T 8129  1 .6592247E+07   1488000E+01 -.5551E+06 -.1822E+06   .9997866  .0032216  .0204060
T 8130  1 .6465991E+07   1488000E+01  .5919E+05  .1485E+06   .9996057 -.0117862 -.0254859
T 8131  1 .6159441E+07   1488000E+01  .1357E+06 -.5663E+06   .9896190  .0231060 -.1418459
T 8132  1 .6093840E+07   1488000E+01 -.5845E+06  .6921E+06   .9946170 -.0335549  .0980357
T 8133  1 .6187493E+07   1488000E+01  .8722E+05 -.2083E+06   .9960793  .0689409 -.0554365
T 8134  1 .7195583E+07   1488000E+01  .2477E+06  .4864E+05   .9971094  .0557791  .0515898
T 8135  1 .6231168E+07   1488000E+01 -.3664E+06  .5690E+06   .9923470 -.0047512  .1233892
T 8136  1 .6101212E+07   1488000E+01  .3615E+06  .2389E+05   .9981698  .0580027  .0171099
T 8137  1 .6012355E+07   1488000E+01  .4587E+05 -.5576E+06   .9959481  .0360873 -.0823715
T 8138  1 .6437311E+07   1488000E+01  .3457E+06 -.7204E+06   .9910832  .0818922 -.1051085
T 8139  1 .5746644E+07   1488000E+01  .1606E+06 -.6231E+06   .9991717 -.0168601 -.0370355
T 8140  1 .5936605E+07   1488000E+01  .8192E+05 -.5935E+05   .9975109  .0246284  .0660717
T 8141  1 .5952980E+07   1488000E+01  .7638E+06 -.1158E+06   .9928289  .1188272 -.0130685
T 8142  1 .6428313E+07   1488000E+01  .3222E+06  .2971E+06   .9983388  .0263637  .0512309
T 8143  1 .6665032E+07   1488000E+01 -.1488E+07  .4570E+06   .9839621 -.1762524  .0274518
T 8144  1 .7079456E+07   1488000E+01  .1946E+05  .4000E+06   .9988912  .0103671  .0459220
T 8145  1 .6391036E+07   1488000E+01 -.3002E+06 -.1003E+06   .9953931 -.0958410  .0026581
T 8146  1 .6349225E+07   1488000E+01 -.3646E+06  .2974E+06   .9968663 -.0641374  .0463036
T 8147  1 .6522159E+07   1488000E+01  .4124E+06  .1416E+06   .9992120  .0272674 -.0288434
T 8148  1 .6212155E+07   1488000E+01  .2812E+06 -.7766E+05   .9998825  .0124510  .0089451
T 8149  1 .6235829E+07   1488000E+01  .1559E+06  .2532E+06   .9982990  .0442460  .0379657
T 8150  1 .5943227E+07   1488000E+01 -.2407E+05  .1819E+05   .9972297 -.0684557  .0290993
T 8151  1 .6187407E+07   1488000E+01 -.9020E+06  .4071E+06   .9904073 -.1296391  .0478230
T 8152  1 .6587202E+07   1488000E+01  .2075E+06  .7224E+05   .9959834  .0423184 -.0789065
T 8153  1 .6288810E+07   1488000E+01 -.8374E+06 -.1593E+06   .9923182 -.1045284 -.0661690
T 8154  1 .5884033E+07   1488000E+01 -.3242E+06 -.6335E+05   .9979284 -.0618938 -.0175538
T 8155  1 .5274216E+07   1488000E+01 -.2569E+06  .2621E+06   .9982249 -.0085954  .0589336
T 8156  1 .5739618E+07   1488000E+01  .6661E+04  .4907E+06   .9970739  .0186593  .0741310
T 8157  1 .6258008E+07   1488000E+01 -.2973E+06 -.2490E+06   .9988701 -.0288958 -.0377308
T 8158  1 .6932775E+07   1488000E+01  .1838E+05 -.1013E+06   .9999337 -.0063651  .0095960
T 8159  1 .7219743E+07   1488000E+01  .9194E+05 -.9603E+05   .9989619  .0053293 -.0452405
T 8160  1 .6196024E+07   1488000E+01  .1802E+06  .5258E+06   .9972055  .0047022  .0745598
T 8161  1 .6501580E+07   1488000E+01  .8075E+05  .1886E+06   .9985292  .0021419 -.0541739
T 8162  1 .6858805E+07   1488000E+01  .2464E+06  .4481E+06   .9999014  .0125429  .0063199
T 8163  1 .6281583E+07   1488000E+01 -.2582E+06  .1491E+06   .9940405 -.0830666  .0705931
T 8164  1 .6263461E+07   1488000E+01 -.1664E+06 -.9346E+06   .9985016 -.0366400 -.0406467
T 8165  1 .6081569E+07   1488000E+01 -.3498E+06 -.2734E+05   .9966424 -.0543123  .0612709
T 8166  1 .6942320E+07   1488000E+01  .3780E+06 -.1316E+06   .9998942  .0037181 -.0140646
T 8167  1 .6225986E+07   1488000E+01  .1663E+06 -.4820E+06   .9977142  .0238726 -.0632181
T 8168  1 .6244432E+07   1488000E+01  .2484E+06  .2660E+06   .9926770  .0828136  .0879453
T 8169  1 .6439254E+07   1488000E+01  .1108E+06 -.1085E+05   .9986258 -.0100958  .0514257
T 8170  1 .6914490E+07   1488000E+01  .3552E+05 -.3638E+06   .9981360 -.0294592 -.0534483
T 8171  1 .5893912E+07   1488000E+01  .9513E+05  .2841E+06   .9942638 -.1052119 -.0192349
T 8172  1 .6648937E+07   1488000E+01 -.3794E+06  .4533E+06   .9972390 -.0618034  .0411659
T 8173  1 .6226977E+07   1488000E+01 -.3614E+06  .1145E+06   .9967628 -.0663027  .0454748
T 8174  1 .6734435E+07   1488000E+01 -.8955E+05 -.1318E+06   .9980284 -.0168914 -.0604482
T 8175  1 .6708863E+07   1488000E+01 -.4375E+06 -.4101E+06   .9975552 -.0677976 -.0169465
T 8176  1 .6431727E+07   1488000E+01  .2507E+06 -.3007E+06   .9990655  .0171277 -.0396827
T 8177  1 .6693753E+07   1488000E+01  .3697E+06 -.7700E+05   .9983559  .0553337  .0149575
T 8178  1 .6451065E+07   1488000E+01 -.2219E+06 -.9201E+05   .9997244 -.0155838  .0175594
T 8179  1 .6333766E+07   1488000E+01 -.3188E+06  .4403E+06   .9950390 -.0148730  .0983679
T 8180  1 .6303807E+07   1488000E+01 -.5224E+06 -.1134E+06   .9964339 -.0799412 -.0269988
T 8181  1 .6224602E+07   1488000E+01  .3343E+06  .1230E+06   .9975569  .0529947 -.0455167
T 8182  1 .6700263E+07   1488000E+01 -.6017E+05  .5701E+06   .9951256  .0125761  .0978099
T 8183  1 .6511126E+07   1488000E+01  .2304E+06 -.5403E+06   .9943819 -.0309971 -.1012119
T 8184  1 .6684662E+07   1488000E+01 -.1572E+06 -.4032E+05   .9986077 -.0517803  .0100767
T 8185  1 .6154916E+07   1488000E+01  .1454E+06 -.2150E+06   .9995464  .0259238 -.0153313
T 8186  1 .7064915E+07   1488000E+01 -.8475E+05  .7476E+06   .9948608  .0321463  .0960140
T 8187  1 .6338475E+07   1488000E+01  .2815E+06 -.6537E+05   .9963117  .0840109  .0174685
T 8188  1 .6233669E+07   1488000E+01 -.7026E+05  .1408E+06   .9997559  .0220885  .0005697
T 8189  1 .5951144E+07   1488000E+01  .6342E+04 -.3720E+06   .9964461  .0021662 -.0842046
T 8190  1 .7025766E+07   1488000E+01 -.5512E+06 -.9119E+05   .9951516 -.0942445  .0281307
T 8191  1 .6114959E+07   1488000E+01 -.1792E+06 -.7264E+05   .9988532 -.0393656  .0272499
T 8192  1 .6327975E+07   1488000E+01  .1835E+06  .1349E+06   .9989750  .0154740  .0425385
T 8193  1 .6677607E+07   1488000E+01  .3350E+06 -.6316E+06   .9989230 -.0064426 -.0459487
T 8194  1 .6734526E+07   1488000E+01 -.1936E+06 -.3770E+06   .9958529 -.0028318 -.0909337
T 8195  1 .6688392E+07   1488000E+01  .3427E+06 -.8829E+06   .9985044  .0153403 -.0524757
T 8196  1 .6673845E+07   1488000E+01  .2729E+06  .9038E+04   .9971290  .0558676  .0511129
T 8197  1 .6412048E+07   1488000E+01  .2423E+06 -.5942E+06   .9962147  .0696037 -.0520738
T 8198  1 .6385416E+07   1488000E+01  .7817E+06  .6596E+06   .9951110  .0634567  .0756788
T 8199  1 .6568250E+07   1488000E+01 -.7623E+06 -.2849E+06   .9957958 -.0913947 -.0061343
T 8200  1 .5921632E+07   1488000E+01 -.2209E+06 -.3492E+05   .9999460 -.0040153 -.0095828
T 8201  1 .6544684E+07   1488000E+01  .5247E+06  .1662E+05   .9961179  .0823642 -.0310690
T 8202  1 .6680220E+07   1488000E+01  .2689E+06 -.3392E+06   .9985863  .0486001 -.0215272
T 8203  1 .6721406E+07   1488000E+01  .3635E+06 -.3229E+06   .9976111  .0188056 -.0664711
T 8204  1 .6196524E+07   1488000E+01  .8165E+05  .2666E+06   .9852628  .1414515  .0961698
T 8205  1 .6719814E+07   1488000E+01  .7475E+05 -.1042E+05   .9977348 -.0003147  .0672691
T 8206  1 .6633748E+07   1488000E+01 -.2494E+06  .1109E+05   .9997135 -.0226300  .0078011
T 8207  1 .6175265E+07   1488000E+01  .8992E+05 -.2071E+06   .9995354 -.0223206 -.0207569
T 8208  1 .6401851E+07   1488000E+01 -.1266E+06  .1605E+07   .9889572 -.0049065  .1481201
T 8209  1 .6463531E+07   1488000E+01  .4545E+06 -.7246E+06   .9925576  .0781586 -.0933846
T 8210  1 .6518047E+07   1488000E+01  .1968E+06 -.1166E+07   .9921110  .0632160 -.1082566
T 8211  1 .6382985E+07   1488000E+01  .1080E+06 -.3100E+06   .9991993  .0128445 -.0378915
T 8212  1 .6462346E+07   1488000E+01 -.2122E+06  .2652E+06   .9984844 -.0526786 -.0159323
T 8213  1 .6204067E+07   1488000E+01  .3109E+06  .8409E+06   .9959530  .0175132  .0881533
T 8214  1 .6067471E+07   1488000E+01 -.2274E+06 -.2121E+06   .9974166  .0577266  .0427519
T 8215  1 .5627598E+07   1488000E+01 -.4536E+06 -.1552E+07   .9825656 -.0942584 -.1602503
T 8216  1 .6241160E+07   1488000E+01 -.1937E+06  .2686E+06   .9974909 -.0216305  .0674089
T 8217  1 .6702896E+07   1488000E+01 -.2857E+06 -.2464E+06   .9993516  .0046357 -.0357061
T 8218  1 .6243847E+07   1488000E+01 -.6088E+06  .1133E+06   .9997506 -.0196749  .0105684
T 8219  1 .6630455E+07   1488000E+01 -.2143E+06  .1420E+06   .9995123  .0226959  .0214476
T 8220  1 .5979729E+07   1488000E+01 -.1672E+06 -.5558E+06   .9921760 -.0412997 -.1178183
T 8221  1 .6273171E+07   1488000E+01  .8218E+05  .1709E+06   .9996236  .0158729  .0223762
T 8222  1 .6645593E+07   1488000E+01 -.1999E+06 -.1116E+06   .9952219  .0159705 -.0963241
T 8223  1 .6165475E+07   1488000E+01 -.1106E+06 -.2093E+06   .9996217 -.0170091 -.0216151
T 8224  1 .6594920E+07   1488000E+01  .1610E+06 -.1754E+06   .9988178 -.0426226  .0233726
T 8225  1 .6199385E+07   1488000E+01 -.5547E+05 -.3336E+06   .9996504 -.0218166 -.0149345
T 8226  1 .6384878E+07   1488000E+01  .2648E+06  .2342E+06   .9993778  .0253461  .0245289
T 8227  1 .6360729E+07   1488000E+01  .1359E+06  .8353E+06   .9908131  .0722643  .1143124
T 8228  1 .6069790E+07   1488000E+01  .6244E+06 -.2014E+06   .9931210  .0975833 -.0647156
T 8229  1 .6959309E+07   1488000E+01  .2549E+05  .2673E+06   .9999808 -.0046126  .0041303
T 8230  1 .6549887E+07   1488000E+01 -.1205E+06 -.4005E+06   .9962526  .0618124 -.0604971
T 8231  1 .6396147E+07   1488000E+01  .1343E+06  .2489E+06   .9983258  .0140825  .0560999
T 8232  1 .6244197E+07   1488000E+01 -.8918E+05 -.8095E+04   .9960294 -.0703488  .0545580
T 8233  1 .6431356E+07   1488000E+01  .1962E+05 -.1469E+06   .9997563 -.0163830  .0147973
